business_id,stars,Alcohol,Ambience_casual,Ambience_classy,BestNights_friday,BestNights_saturday,BikeParking,BusinessAcceptsCreditCards,BusinessParking_lot,BusinessParking_street,Caters,DogsAllowed,DriveThru,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_lunch,GoodForMeal_dinner,HappyHour,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,WiFi
mYLDeVTtmyxPErxPzIUDQA,3.5,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0.33,1,0,1,0.33,1,0,1,0,0.0
sXEYhxjZN6TyLPic6LohVg,4.0,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,0,1,1,0.0,0,0,1,1,0.0
PloafcZfJpOLZ39LuM9AOA,2.5,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,1,1.0
HrIbP2-jdRJAU92yqyDmyw,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,0,0,0.0
3U0ubgmGTWgupV-OGmuhFA,3.0,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0.67,1,1,1,0.33,1,0,1,0,0.0
YIbHDmrm1VBxwP5a9-GqSQ,3.5,1.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.33,0,0,1,0.33,0,1,1,0,0.0
TVe1FyolMt9xjBtY7oMTOQ,4.5,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.5,0,0,1,1,1.0
41LEg4ZgFDVnZfToxGXiGA,4.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0.33,1,0,0,0.0,0,0,1,0,0.0
1UKBAgYxI9Qax3AA4ULw_w,4.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,0,0,0.0
d1Xi74Pc1UaIxAhrs4c2bA,3.5,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,1,1,1,1.0
s5nduiTPNps4_2p9ZoHDbA,5.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.33,1,1,1,0.5,0,0,1,1,0.0
iq0qAJ2Oc3myUTTMLseTXA,3.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
0jDPdf7kIkjZuNDNVH8Qew,5.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0.33,1,0,0,0,0.0
kWrn-inIIahiSFWft-13qQ,4.0,0.0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.67,1,0,1,0.33,1,1,1,1,0.0
5ttu4EX5BFj3sO5GG-XYQA,3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,0,0.0
7DfpkQT2ozh8UHssqBY31Q,3.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,0,1.0
jwNz-JydjY3tyifkASqZZA,3.5,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.67,0,1,1,0.0,0,0,1,0,0.0
1T16cC3aNYzjv-BvptidJA,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
JuiFuyPw2yjWiPpi3HXJ0Q,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,1,0,1,0,0.0
9XMPek9GZ4KAf2sbCBRAKw,4.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
2KmXPL-x45sLWame_mrceg,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.33,0,0,1,0,0.0
T9cUZsa-mAAxnkNoFIYgKg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.5,0,0,1,0,0.0
FpYZBwVw_zdA5rfSRw4utw,4.0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,1,1,1.0
uJpN56lqw1o5dleSueXdow,4.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,1,1,1,0.0,0,1,1,1,1.0
yFrOuce72KhvW0LpU5FY6A,4.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0.33,1,1,1,0.33,1,1,1,1,1.0
g2bomqGwXyMJiYFIaYnk4g,3.5,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.33,1,1,1,0.33,0,1,1,0,0.0
v17tgCRjuPQiFOq4uvEI-w,4.5,0.5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,1,0,1,0.33,0,0,1,1,1.0
QeXFEumHJlJ-SqKt5iATZg,3.5,1.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,0,1,1,1,1.0
yp2Qzs0tN58v485P5u4LUA,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
SYffIaST3GI1FNXk9A_uwg,4.0,1.0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0.33,1,1,0,0.33,0,0,1,1,0.0
enG8SY3o6gy5iAxn-jUhIw,3.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
ySNYiUKv55kd-PrtxT90mQ,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,0,0.0,0,0,1,0,0.0
w22r6h9D_Sc7JVMelcpOTQ,2.5,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,0,0.33,0,0,1,0,1.0
ELGdPtyfE_zC10VYc6Zskw,4.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,1,1,1,1.0
DKKsai_kuH5yLrDHZU8NYQ,3.0,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
QS6fgF1QGHC9lABq8S395w,3.5,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.0,0,0,1,1,1.0
MiMRlsXOpHJMSTDAuw8s1w,3.5,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.5,0,0,1,0,1.0
CGpwDytO5spD4y11BZy2LQ,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.33,0,0,1,0,1.0
xX4W1LZAqEYUGGvTfhEPag,4.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0.0,0,0,0,0.0,0,0,1,0,0.0
koDNU-pfvo87HJAkMF7R3g,3.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,1,0,0.0
SEYmU47q4FW1IkjIXC4dGg,3.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0.67,1,0,0,0.0,0,1,1,0,1.0
tBvW2eH5DIwSRci4LRAezg,3.0,0.0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0.33,1,1,1,0.33,0,1,1,0,1.0
bUmeVelX-ZCPkGPDpr3jzw,3.5,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
BPZubRW_wwYGBQPa3JZ0nA,2.5,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.33,0,0,1,0,0.0
c3j1irGxpIJ-8RmMBnyXxg,2.5,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,1,0.0
BztSLUF-sqzfl1dPLdNcwA,4.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
_Q3XmBesceFqn9Dk-w6tlA,4.5,0.0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0.33,0,0,0,0.0,0,0,0,0,1.0
CS_GzUYlEPa6QHTRY224wQ,3.5,1.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.33,0,0,1,0,1.0
Ee0DwQtmCxhcwSFvX1Gl6g,3.0,1.0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,0,1,1,0.33,0,0,1,1,1.0
QOMipQ_Xd2ISvO0MvAS_xQ,4.5,0.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.0,0,0,1,1,1.0
R9PWY1PtW7YZXVOaQnQYNw,4.5,0.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.33,1,0,0,0.0,0,0,0,1,0.0
So7zmdKyV9tngGnUBap9Rg,4.0,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.67,1,0,1,0.33,0,1,1,0,0.0
2rXnfNMiALPvJZtYkM2OAA,3.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0.33,0,1,1,0.0,0,1,1,0,1.0
LBFZt5VXNiQFv5D-pY0szg,3.5,0.0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0.33,0,1,1,0.0,0,0,1,1,1.0
V6x2MKCmFcPkOzY3vC4BwA,2.5,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0.33,0,1,1,0.33,1,0,1,0,0.0
UcorNvEG--ggnUk4vjdRZA,4.0,0.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0.33,0,0,1,0.33,1,1,1,1,0.0
kgFqrL2iwYWA1ABFmjJjOw,3.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0.67,0,0,1,0.0,0,0,1,0,1.0
PM_WuWyoqrKf20vYcD6ihQ,4.5,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.0,0,1,1,0,0.0
GzPKlUVBrxn6zSbEn_3Pow,3.5,1.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0.0,1,1,1,0,1.0
MZIfC7KasOxXzzw5238Fog,2.5,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
DIrgJzwHt_Dio8djuP3dPA,2.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
zQ-iVcUE5RlqkCdWM0gthw,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.33,0,0,1,0,0.0
_nijsfuOTX-S3q0LUrzN0Q,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,0,0.0
JGVcrMpcaK6Wk0SEJLMx7w,4.5,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.33,1,1,0,0.33,0,0,1,1,1.0
woMV1gBnJeONZtQSlM6jaA,3.5,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.67,0,1,1,0.33,0,1,1,0,0.0
WTPTuGK40bJc5H0UTMTWuw,4.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.33,1,1,1,0.0,0,0,1,0,0.0
XFUuPGGzap22YQY_denOVQ,1.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
lnOOkEpKqmXt_oU-4cRKyQ,3.5,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,1,1,0,0.0
ypetvi7gxJHP-32ELu14uw,4.0,1.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.33,0,0,1,0.33,1,1,1,1,0.0
dl1QHd3dx_iMB0nz3P0rEg,3.0,0.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.33,1,0,1,0.33,1,1,1,0,0.0
bHPq-vQesglrIsvtkVdHrw,4.0,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.0,1,0,0,0,1.0
nTRmnPPZO-N2auMyEwlSNg,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
89VqFJf3COkgb6dL2AqXhg,3.5,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,1,1,1,0.33,1,0,1,1,0.0
ngIBJmt4ebOcklne2kkfzg,3.5,0.5,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,1,1,1,0.33,0,0,1,0,0.0
szad9yEwckNw0P3L5FGyNQ,4.0,1.0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0.33,1,1,1,0.33,1,1,1,1,1.0
5yjHCLzwHgjKNNHgAaUC8Q,2.0,1.0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.67,1,0,1,0.33,0,0,1,1,0.0
HQmvpld1zlz-Q1ym8pRWAw,5.0,1.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.33,1,0,0,0.33,0,0,1,1,0.0
U7XQ4-xZf-3a5diuDILpFA,3.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.5,0,0,1,1,0.0
6-TMSWhgHIUE3nVeza-7CA,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.33,0,0,0,0,1.0
6RyyMSq4T5G8mILUaALHfw,4.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.33,0,0,1,0,0.0
-T2221hiXtMFXkNXPAcVCA,3.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.5,0,0,1,0,1.0
jr1PQwG2r6je2WcdDJ9rNA,1.5,0.0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0.67,0,1,1,0.0,0,0,1,1,1.0
6EQOOALEY_zAr73Ru8lrOw,4.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.33,0,1,0,0.33,0,0,1,0,0.0
MtcfPj_2oT_ib13uG7aWlw,2.5,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,1.0
myP8iCXCfLec9fX_JSN5sw,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,1,1.0
2rQFgavS-942RapZTBSBTw,3.0,1.0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0.33,1,1,1,0.33,1,1,1,1,1.0
iEC0VzHM2hQ13wM7c0QwgQ,3.5,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,1,0.33,0,1,1,0,0.0
e3wtKBnrharu_k9UPzl3ZA,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
uH2p7qPdU4wUHyP2vxVNZg,3.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
_OgwyI_0mGs620_ZfKgzbg,4.0,1.0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0.33,0,1,1,0.33,1,1,1,0,1.0
Zwyimxd54QZ_2cykFDJ_VA,3.5,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.33,0,0,1,0,0.0
Zjg5nixJ-sTr9B6tsDzClw,4.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.33,0,1,1,0.33,1,0,0,0,0.0
tWggqsQosvl26ZGX20CWPQ,3.0,1.0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.67,1,1,1,0.33,1,0,1,1,1.0
TT2qS7pGxv4J7Jm1zGriyw,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.33,0,0,1,0,0.0
Q4_uwzXOKX5jv1I6SBR9ig,3.5,1.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.33,1,1,1,0.67,1,1,1,1,1.0
dtTKubvWfqaYbXcHw8cV0Q,4.5,0.0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.33,0,0,1,0,0.0
IwX-BnGpGPwVRLo8Ugrpgg,1.5,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
vSnNUPDroFwgece4jSNa_w,4.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0.33,1,0,0,0.0,0,0,1,0,0.0
cjCD0CI_tWFKL5v3BbHlEw,2.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,0,0,1,0,1.0
DU2y1P_kae1S-ILZ5-VOCA,2.5,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.67,0,1,0,0.33,0,0,1,0,0.0
kUfUsNfgf0PFRH9d2bLSOA,2.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
xbgai7EB9_ZcsJLAzcPIwQ,4.0,0.5,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
P-6fBDO8vuWByaBMdeIumA,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.33,1,1,0,0.5,0,1,1,0,0.0
OchwAzoqlIWxSoFIKVaEXQ,4.0,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,1,1.0
TUCqijHJjzFJhtYhAzzDzQ,4.5,1.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0.33,0,0,1,0.33,0,1,1,0,1.0
cuUqL1vnUxHub5sWZavTSw,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
toV3XBbsrmX399o6fpuoCQ,1.5,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,1,0.0
gVYL0lFZ4u7NsrEvnWzrgA,4.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.33,0,1,1,0.5,0,0,1,1,0.0
DtE_filcjbtVPa3vHu96Hg,1.5,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1,0,0.0
grsZxmM8OkaEJcZYtwsmAg,1.5,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
hf_fxFX6yPsHBz9dQcSq8Q,3.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.33,1,0,1,0,0.0
jnJ9jF0Sm-LTdK8XbsuSAg,3.0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0.33,1,1,1,0.0,1,1,1,0,1.0
YOjFXVuOMwIrjK4HjoZuVA,4.5,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.0,0,1,1,0,0.0
C1D2o1VV2TDjpkG3BsdseA,3.5,0.5,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
M3yOPL5TRCU0G5o8Ciicbw,3.0,1.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.33,0,0,1,0,0.0
1A7BfewtAi27Tln39Tlgfw,4.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0.33,1,1,1,0.0,0,0,0,0,0.0
KY5ndIM2KL0ViL5s6pnNYg,4.5,0.5,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0.33,1,1,0,0.33,1,1,1,1,1.0
9T0KlT0HW75LM-sTEPBPbg,1.5,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
Sh9_RIUFGWkFjud18WZZ9Q,1.5,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,1.0
Xx0u7UOqsqouSz_XGOWX3A,4.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0.33,1,1,1,0.0,0,1,1,0,1.0
b1oTd46rLH7BHjGQGbsUqA,4.0,0.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,0,0,1,0.33,0,0,1,1,0.0
JmubyfPmoEk86QnBsdSrLQ,4.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.33,1,0,0,0.33,1,1,1,0,0.0
dLtvYS2OPDtzDp_YEgEB3w,3.5,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0.33,1,0,1,0.0,0,0,1,0,0.0
PDpEFp0lCsXtGsUO1WPllA,4.0,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.33,1,0,1,0.33,1,1,1,1,0.0
ey2F1-Vh60vczNAk0kEnFQ,4.0,0.5,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.33,1,1,1,0.33,0,0,1,0,0.0
jbwJ6wuKBuSZ9-GGPNPVRA,3.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,0,0,0.0
wZqZRDkBf4IECiiALKV9PQ,3.0,1.0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.33,0,1,1,0.33,0,1,1,1,1.0
g9DDXMuDwaW-GtD2f6xl6A,4.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.33,0,1,1,0.0,0,1,1,0,0.0
p7tSGmWpFV246aYhwODgBg,4.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.33,1,1,1,0,0.0
JCX4onyDxlYucChUTq9_lQ,4.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,1,0,0,0.0,0,0,1,0,1.0
d0ybsdCs9S9DTDTxuwLbKg,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
TTUsGHhMch_hW03be2H0oA,3.5,0.5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0.0,0,0,1,0.33,1,1,1,0,0.0
NJ9Qe-Ba1Pzf7ALbBl182g,4.0,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.33,1,1,1,0.33,0,1,1,1,1.0
4WJqHhAq_CbtpzNiUuE9Eg,4.0,1.0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,0,1,1,1,1.0
hzU2FRF18vHPaOSeZXMeSA,3.5,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.33,1,1,1,1,0.0
2iRMSBYN8F51N7znXEu4TQ,4.5,0.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,1,0,1,1,1.0
NLVsIjPW6ungGB4k1QenfQ,3.0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0.67,1,1,1,0.33,1,1,1,0,0.0
RQFk8wIcPZqfU4WL0XGCjw,4.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.33,1,0,1,0.0,0,0,1,0,0.0
TD2Ln8rzK-UbGECZkD6V4Q,3.0,1.0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0.33,0,1,1,0.33,1,0,1,0,0.0
FCAqHUb6Wn1ABMDQZG0Dnw,4.0,0.0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.33,1,0,0,0.0,0,0,1,0,1.0
s2JiYzE7i68cXIV6YEcVTw,3.5,1.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
OfRbGvHn-nAnQMqNxiIpcA,3.0,0.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,1,0.0
QhgrhVKlXZtSY6gRThf8zA,4.0,1.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0.33,1,1,1,0.33,1,1,1,1,0.0
DLw6aby6Gae38mokNp4XiA,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,0.0
_WuMf7ArGFaVonsBwF8dbQ,3.5,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
6bJDYa2E-a3JJJ5JQ7lHyg,4.5,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.33,1,1,0,0.0,0,0,1,0,0.0
SRoMOEKSobwp60pYmpsZDg,3.5,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
eeeWa-VHQpirl1Yh8QJmuQ,3.0,0.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.67,0,1,1,0.33,1,0,0,0,1.0
